interval_start_local,hourly_load,hour,dayofweek,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24
2025-04-23 00:00:00-07:00,22173.333333333332,0,2,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,22009.333333333332,21597.25,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332
2025-04-23 01:00:00-07:00,21597.25,1,2,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,21244.083333333332,20875.916666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75
2025-04-23 02:00:00-07:00,20875.916666666668,2,2,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20293.666666666668,20472.25,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668
2025-04-23 03:00:00-07:00,20472.25,3,2,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,19917.333333333332,20779.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668
2025-04-23 04:00:00-07:00,20779.416666666668,4,2,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,20413.416666666668,21834.083333333332,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5
2025-04-23 05:00:00-07:00,21834.083333333332,5,2,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,21463.25,23268.916666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5
2025-04-23 06:00:00-07:00,23268.916666666668,6,2,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,22696.166666666668,24197.666666666668,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5
2025-04-23 07:00:00-07:00,24197.666666666668,7,2,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,23538.583333333332,23661.916666666668,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332
2025-04-23 08:00:00-07:00,23661.916666666668,8,2,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,22891.833333333332,22694.666666666668,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332
2025-04-23 09:00:00-07:00,22694.666666666668,9,2,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,21042.0,21264.333333333332,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332
2025-04-23 10:00:00-07:00,21264.333333333332,10,2,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18860.166666666668,19239.333333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75
2025-04-23 11:00:00-07:00,19239.333333333332,11,2,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17689.833333333332,18128.416666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668
2025-04-23 12:00:00-07:00,18128.416666666668,12,2,19239.333333333332,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17120.916666666668,17397.916666666668,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668,18371.25
2025-04-23 13:00:00-07:00,17397.916666666668,13,2,18128.416666666668,19239.333333333332,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17304.583333333332,17254.333333333332,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668,18371.25,17926.083333333332
2025-04-23 14:00:00-07:00,17254.333333333332,14,2,17397.916666666668,18128.416666666668,19239.333333333332,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,17532.5,17650.25,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668,18371.25,17926.083333333332,18225.083333333332
2025-04-23 15:00:00-07:00,17650.25,15,2,17254.333333333332,17397.916666666668,18128.416666666668,19239.333333333332,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,18468.333333333332,19190.5,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668,18371.25,17926.083333333332,18225.083333333332,19086.666666666668
2025-04-23 16:00:00-07:00,19190.5,16,2,17650.25,17254.333333333332,17397.916666666668,18128.416666666668,19239.333333333332,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,19931.583333333332,21751.333333333332,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668,18371.25,17926.083333333332,18225.083333333332,19086.666666666668,20479.083333333332
2025-04-23 17:00:00-07:00,21751.333333333332,17,2,19190.5,17650.25,17254.333333333332,17397.916666666668,18128.416666666668,19239.333333333332,21264.333333333332,22694.666666666668,23661.916666666668,24197.666666666668,23268.916666666668,21834.083333333332,20779.416666666668,20472.25,20875.916666666668,21597.25,22173.333333333332,22985.5,24604.333333333332,26056.833333333332,26830.916666666668,26391.833333333332,24936.083333333332,22578.75,24409.0,26187.75,26423.666666666668,25588.166666666668,24287.583333333332,22787.333333333332,22436.583333333332,21735.75,20872.666666666668,20507.666666666668,20814.5,21947.5,23264.5,24042.333333333332,23579.083333333332,22468.083333333332,20859.75,19562.666666666668,18371.25,17926.083333333332,18225.083333333332,19086.666666666668,20479.083333333332,22445.583333333332
