interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,supply,stand_alone_batteries,hybrid_batteries
2025-04-28T03:50:00-07:00,2025-04-28 10:50:00+00:00,2025-04-28T03:55:00-07:00,2025-04-28 10:55:00+00:00,62,32,31
2025-04-28T03:55:00-07:00,2025-04-28 10:55:00+00:00,2025-04-28T04:00:00-07:00,2025-04-28 11:00:00+00:00,32,0,28
2025-04-28T04:00:00-07:00,2025-04-28 11:00:00+00:00,2025-04-28T04:05:00-07:00,2025-04-28 11:05:00+00:00,71,63,26
2025-04-28T04:05:00-07:00,2025-04-28 11:05:00+00:00,2025-04-28T04:10:00-07:00,2025-04-28 11:10:00+00:00,498,495,56
2025-04-28T04:10:00-07:00,2025-04-28 11:10:00+00:00,2025-04-28T04:15:00-07:00,2025-04-28 11:15:00+00:00,945,887,84
2025-04-28T04:15:00-07:00,2025-04-28 11:15:00+00:00,2025-04-28T04:20:00-07:00,2025-04-28 11:20:00+00:00,1064,986,90
2025-04-28T04:20:00-07:00,2025-04-28 11:20:00+00:00,2025-04-28T04:25:00-07:00,2025-04-28 11:25:00+00:00,1177,1079,90
2025-04-28T04:25:00-07:00,2025-04-28 11:25:00+00:00,2025-04-28T04:30:00-07:00,2025-04-28 11:30:00+00:00,1035,933,90
2025-04-28T04:30:00-07:00,2025-04-28 11:30:00+00:00,2025-04-28T04:35:00-07:00,2025-04-28 11:35:00+00:00,1076,993,90
2025-04-28T04:35:00-07:00,2025-04-28 11:35:00+00:00,2025-04-28T04:40:00-07:00,2025-04-28 11:40:00+00:00,1128,1041,91
2025-04-28T04:40:00-07:00,2025-04-28 11:40:00+00:00,2025-04-28T04:45:00-07:00,2025-04-28 11:45:00+00:00,1162,1075,90
2025-04-28T04:45:00-07:00,2025-04-28 11:45:00+00:00,2025-04-28T04:50:00-07:00,2025-04-28 11:50:00+00:00,1241,1162,76
2025-04-28T04:50:00-07:00,2025-04-28 11:50:00+00:00,2025-04-28T04:55:00-07:00,2025-04-28 11:55:00+00:00,1192,1126,67
2025-04-28T04:55:00-07:00,2025-04-28 11:55:00+00:00,2025-04-28T05:00:00-07:00,2025-04-28 12:00:00+00:00,1269,1213,78
2025-04-28T05:00:00-07:00,2025-04-28 12:00:00+00:00,2025-04-28T05:05:00-07:00,2025-04-28 12:05:00+00:00,1432,1370,73
2025-04-28T05:05:00-07:00,2025-04-28 12:05:00+00:00,2025-04-28T05:10:00-07:00,2025-04-28 12:10:00+00:00,1728,1588,175
2025-04-28T05:10:00-07:00,2025-04-28 12:10:00+00:00,2025-04-28T05:15:00-07:00,2025-04-28 12:15:00+00:00,1997,1802,224
2025-04-28T05:15:00-07:00,2025-04-28 12:15:00+00:00,2025-04-28T05:20:00-07:00,2025-04-28 12:20:00+00:00,2216,1982,252
2025-04-28T05:20:00-07:00,2025-04-28 12:20:00+00:00,2025-04-28T05:25:00-07:00,2025-04-28 12:25:00+00:00,2367,2096,280
2025-04-28T05:25:00-07:00,2025-04-28 12:25:00+00:00,2025-04-28T05:30:00-07:00,2025-04-28 12:30:00+00:00,2314,2009,290
2025-04-28T05:30:00-07:00,2025-04-28 12:30:00+00:00,2025-04-28T05:35:00-07:00,2025-04-28 12:35:00+00:00,2220,1926,280
2025-04-28T05:35:00-07:00,2025-04-28 12:35:00+00:00,2025-04-28T05:40:00-07:00,2025-04-28 12:40:00+00:00,2198,1941,270
2025-04-28T05:40:00-07:00,2025-04-28 12:40:00+00:00,2025-04-28T05:45:00-07:00,2025-04-28 12:45:00+00:00,2310,2025,291
2025-04-28T05:45:00-07:00,2025-04-28 12:45:00+00:00,2025-04-28T05:50:00-07:00,2025-04-28 12:50:00+00:00,2359,2075,290
2025-04-28T05:50:00-07:00,2025-04-28 12:50:00+00:00,2025-04-28T05:55:00-07:00,2025-04-28 12:55:00+00:00,2439,2167,284
2025-04-28T05:55:00-07:00,2025-04-28 12:55:00+00:00,2025-04-28T06:00:00-07:00,2025-04-28 13:00:00+00:00,2530,2289,252
2025-04-28T06:00:00-07:00,2025-04-28 13:00:00+00:00,2025-04-28T06:05:00-07:00,2025-04-28 13:05:00+00:00,2798,2544,288
2025-04-28T06:05:00-07:00,2025-04-28 13:05:00+00:00,2025-04-28T06:10:00-07:00,2025-04-28 13:10:00+00:00,3303,2796,563
2025-04-28T06:10:00-07:00,2025-04-28 13:10:00+00:00,2025-04-28T06:15:00-07:00,2025-04-28 13:15:00+00:00,3604,3060,559
2025-04-28T06:15:00-07:00,2025-04-28 13:15:00+00:00,2025-04-28T06:20:00-07:00,2025-04-28 13:20:00+00:00,3678,3164,499
2025-04-28T06:20:00-07:00,2025-04-28 13:20:00+00:00,2025-04-28T06:25:00-07:00,2025-04-28 13:25:00+00:00,3437,3069,338
2025-04-28T06:25:00-07:00,2025-04-28 13:25:00+00:00,2025-04-28T06:30:00-07:00,2025-04-28 13:30:00+00:00,3116,2861,231
2025-04-28T06:30:00-07:00,2025-04-28 13:30:00+00:00,2025-04-28T06:35:00-07:00,2025-04-28 13:35:00+00:00,2846,2633,198
2025-04-28T06:35:00-07:00,2025-04-28 13:35:00+00:00,2025-04-28T06:40:00-07:00,2025-04-28 13:40:00+00:00,2749,2565,169
2025-04-28T06:40:00-07:00,2025-04-28 13:40:00+00:00,2025-04-28T06:45:00-07:00,2025-04-28 13:45:00+00:00,2441,2275,123
2025-04-28T06:45:00-07:00,2025-04-28 13:45:00+00:00,2025-04-28T06:50:00-07:00,2025-04-28 13:50:00+00:00,2072,1966,80
2025-04-28T06:50:00-07:00,2025-04-28 13:50:00+00:00,2025-04-28T06:55:00-07:00,2025-04-28 13:55:00+00:00,1789,1706,58
2025-04-28T06:55:00-07:00,2025-04-28 13:55:00+00:00,2025-04-28T07:00:00-07:00,2025-04-28 14:00:00+00:00,1478,1433,14
2025-04-28T07:00:00-07:00,2025-04-28 14:00:00+00:00,2025-04-28T07:05:00-07:00,2025-04-28 14:05:00+00:00,1217,1211,-37
2025-04-28T07:05:00-07:00,2025-04-28 14:05:00+00:00,2025-04-28T07:10:00-07:00,2025-04-28 14:10:00+00:00,962,980,7
2025-04-28T07:10:00-07:00,2025-04-28 14:10:00+00:00,2025-04-28T07:15:00-07:00,2025-04-28 14:15:00+00:00,1114,1073,37
2025-04-28T07:15:00-07:00,2025-04-28 14:15:00+00:00,2025-04-28T07:20:00-07:00,2025-04-28 14:20:00+00:00,931,875,28
2025-04-28T07:20:00-07:00,2025-04-28 14:20:00+00:00,2025-04-28T07:25:00-07:00,2025-04-28 14:25:00+00:00,497,454,-19
2025-04-28T07:25:00-07:00,2025-04-28 14:25:00+00:00,2025-04-28T07:30:00-07:00,2025-04-28 14:30:00+00:00,-126,-94,-75
2025-04-28T07:30:00-07:00,2025-04-28 14:30:00+00:00,2025-04-28T07:35:00-07:00,2025-04-28 14:35:00+00:00,-448,-364,-108
2025-04-28T07:35:00-07:00,2025-04-28 14:35:00+00:00,2025-04-28T07:40:00-07:00,2025-04-28 14:40:00+00:00,-576,-428,-164
2025-04-28T07:40:00-07:00,2025-04-28 14:40:00+00:00,2025-04-28T07:45:00-07:00,2025-04-28 14:45:00+00:00,-809,-619,-230
2025-04-28T07:45:00-07:00,2025-04-28 14:45:00+00:00,2025-04-28T07:50:00-07:00,2025-04-28 14:50:00+00:00,-1360,-1146,-269
2025-04-28T07:50:00-07:00,2025-04-28 14:50:00+00:00,2025-04-28T07:55:00-07:00,2025-04-28 14:55:00+00:00,-1868,-1604,-332
2025-04-28T07:55:00-07:00,2025-04-28 14:55:00+00:00,2025-04-28T08:00:00-07:00,2025-04-28 15:00:00+00:00,-2549,-2098,-482
2025-04-28T08:00:00-07:00,2025-04-28 15:00:00+00:00,2025-04-28T08:05:00-07:00,2025-04-28 15:05:00+00:00,-2661,-2200,-456
2025-04-28T08:05:00-07:00,2025-04-28 15:05:00+00:00,2025-04-28T08:10:00-07:00,2025-04-28 15:10:00+00:00,-2133,-1724,-348
2025-04-28T08:10:00-07:00,2025-04-28 15:10:00+00:00,2025-04-28T08:15:00-07:00,2025-04-28 15:15:00+00:00,-1785,-1466,-267
2025-04-28T08:15:00-07:00,2025-04-28 15:15:00+00:00,2025-04-28T08:20:00-07:00,2025-04-28 15:20:00+00:00,-1381,-1166,-201
2025-04-28T08:20:00-07:00,2025-04-28 15:20:00+00:00,2025-04-28T08:25:00-07:00,2025-04-28 15:25:00+00:00,-1243,-1050,-182
2025-04-28T08:25:00-07:00,2025-04-28 15:25:00+00:00,2025-04-28T08:30:00-07:00,2025-04-28 15:30:00+00:00,-1289,-1139,-166
2025-04-28T08:30:00-07:00,2025-04-28 15:30:00+00:00,2025-04-28T08:35:00-07:00,2025-04-28 15:35:00+00:00,-1529,-1408,-172
2025-04-28T08:35:00-07:00,2025-04-28 15:35:00+00:00,2025-04-28T08:40:00-07:00,2025-04-28 15:40:00+00:00,-2297,-2162,-195
2025-04-28T08:40:00-07:00,2025-04-28 15:40:00+00:00,2025-04-28T08:45:00-07:00,2025-04-28 15:45:00+00:00,-2790,-2631,-191
2025-04-28T08:45:00-07:00,2025-04-28 15:45:00+00:00,2025-04-28T08:50:00-07:00,2025-04-28 15:50:00+00:00,-2700,-2422,-242
2025-04-28T08:50:00-07:00,2025-04-28 15:50:00+00:00,2025-04-28T08:55:00-07:00,2025-04-28 15:55:00+00:00,-2615,-2361,-256
2025-04-28T08:55:00-07:00,2025-04-28 15:55:00+00:00,2025-04-28T09:00:00-07:00,2025-04-28 16:00:00+00:00,-2647,-2387,-261
2025-04-28T09:00:00-07:00,2025-04-28 16:00:00+00:00,2025-04-28T09:05:00-07:00,2025-04-28 16:05:00+00:00,-2671,-2415,-265
2025-04-28T09:05:00-07:00,2025-04-28 16:05:00+00:00,2025-04-28T09:10:00-07:00,2025-04-28 16:10:00+00:00,-2574,-2287,-272
2025-04-28T09:10:00-07:00,2025-04-28 16:10:00+00:00,2025-04-28T09:15:00-07:00,2025-04-28 16:15:00+00:00,-2545,-2246,-311
2025-04-28T09:15:00-07:00,2025-04-28 16:15:00+00:00,2025-04-28T09:20:00-07:00,2025-04-28 16:20:00+00:00,-2589,-2266,-313
2025-04-28T09:20:00-07:00,2025-04-28 16:20:00+00:00,2025-04-28T09:25:00-07:00,2025-04-28 16:25:00+00:00,-2496,-2161,-326
2025-04-28T09:25:00-07:00,2025-04-28 16:25:00+00:00,2025-04-28T09:30:00-07:00,2025-04-28 16:30:00+00:00,-2405,-2062,-342
2025-04-28T09:30:00-07:00,2025-04-28 16:30:00+00:00,2025-04-28T09:35:00-07:00,2025-04-28 16:35:00+00:00,-2387,-2046,-339
2025-04-28T09:35:00-07:00,2025-04-28 16:35:00+00:00,2025-04-28T09:40:00-07:00,2025-04-28 16:40:00+00:00,-2511,-2201,-345
2025-04-28T09:40:00-07:00,2025-04-28 16:40:00+00:00,2025-04-28T09:45:00-07:00,2025-04-28 16:45:00+00:00,-2925,-2618,-341
2025-04-28T09:45:00-07:00,2025-04-28 16:45:00+00:00,2025-04-28T09:50:00-07:00,2025-04-28 16:50:00+00:00,-3214,-2899,-340
2025-04-28T09:50:00-07:00,2025-04-28 16:50:00+00:00,2025-04-28T09:55:00-07:00,2025-04-28 16:55:00+00:00,-3658,-3351,-355
2025-04-28T09:55:00-07:00,2025-04-28 16:55:00+00:00,2025-04-28T10:00:00-07:00,2025-04-28 17:00:00+00:00,-4008,-3682,-343
2025-04-28T10:00:00-07:00,2025-04-28 17:00:00+00:00,2025-04-28T10:05:00-07:00,2025-04-28 17:05:00+00:00,-4163,-3882,-306
2025-04-28T10:05:00-07:00,2025-04-28 17:05:00+00:00,2025-04-28T10:10:00-07:00,2025-04-28 17:10:00+00:00,-4245,-3951,-289
2025-04-28T10:10:00-07:00,2025-04-28 17:10:00+00:00,2025-04-28T10:15:00-07:00,2025-04-28 17:15:00+00:00,-4219,-3943,-285
2025-04-28T10:15:00-07:00,2025-04-28 17:15:00+00:00,2025-04-28T10:20:00-07:00,2025-04-28 17:20:00+00:00,-4438,-4149,-323
2025-04-28T10:20:00-07:00,2025-04-28 17:20:00+00:00,2025-04-28T10:25:00-07:00,2025-04-28 17:25:00+00:00,-4628,-4292,-344
2025-04-28T10:25:00-07:00,2025-04-28 17:25:00+00:00,2025-04-28T10:30:00-07:00,2025-04-28 17:30:00+00:00,-4729,-4381,-353
2025-04-28T10:30:00-07:00,2025-04-28 17:30:00+00:00,2025-04-28T10:35:00-07:00,2025-04-28 17:35:00+00:00,-4785,-4456,-366
2025-04-28T10:35:00-07:00,2025-04-28 17:35:00+00:00,2025-04-28T10:40:00-07:00,2025-04-28 17:40:00+00:00,-5287,-4951,-375
2025-04-28T10:40:00-07:00,2025-04-28 17:40:00+00:00,2025-04-28T10:45:00-07:00,2025-04-28 17:45:00+00:00,-5372,-5001,-381
2025-04-28T10:45:00-07:00,2025-04-28 17:45:00+00:00,2025-04-28T10:50:00-07:00,2025-04-28 17:50:00+00:00,-5459,-5086,-377
2025-04-28T10:50:00-07:00,2025-04-28 17:50:00+00:00,2025-04-28T10:55:00-07:00,2025-04-28 17:55:00+00:00,-5374,-4985,-383
2025-04-28T10:55:00-07:00,2025-04-28 17:55:00+00:00,2025-04-28T11:00:00-07:00,2025-04-28 18:00:00+00:00,-5446,-5074,-388
2025-04-28T11:00:00-07:00,2025-04-28 18:00:00+00:00,2025-04-28T11:05:00-07:00,2025-04-28 18:05:00+00:00,-5475,-5091,-388
2025-04-28T11:05:00-07:00,2025-04-28 18:05:00+00:00,2025-04-28T11:10:00-07:00,2025-04-28 18:10:00+00:00,-5705,-5373,-360
2025-04-28T11:10:00-07:00,2025-04-28 18:10:00+00:00,2025-04-28T11:15:00-07:00,2025-04-28 18:15:00+00:00,-5943,-5593,-349
2025-04-28T11:15:00-07:00,2025-04-28 18:15:00+00:00,2025-04-28T11:20:00-07:00,2025-04-28 18:20:00+00:00,-5888,-5503,-366
2025-04-28T11:20:00-07:00,2025-04-28 18:20:00+00:00,2025-04-28T11:25:00-07:00,2025-04-28 18:25:00+00:00,-5788,-5422,-367
2025-04-28T11:25:00-07:00,2025-04-28 18:25:00+00:00,2025-04-28T11:30:00-07:00,2025-04-28 18:30:00+00:00,-5733,-5363,-362
2025-04-28T11:30:00-07:00,2025-04-28 18:30:00+00:00,2025-04-28T11:35:00-07:00,2025-04-28 18:35:00+00:00,-5602,-5228,-366
2025-04-28T11:35:00-07:00,2025-04-28 18:35:00+00:00,2025-04-28T11:40:00-07:00,2025-04-28 18:40:00+00:00,-5621,-5240,-382
2025-04-28T11:40:00-07:00,2025-04-28 18:40:00+00:00,2025-04-28T11:45:00-07:00,2025-04-28 18:45:00+00:00,-5596,-5210,-380
2025-04-28T11:45:00-07:00,2025-04-28 18:45:00+00:00,2025-04-28T11:50:00-07:00,2025-04-28 18:50:00+00:00,-5561,-5183,-383
2025-04-28T11:50:00-07:00,2025-04-28 18:50:00+00:00,2025-04-28T11:55:00-07:00,2025-04-28 18:55:00+00:00,-5587,-5210,-379
2025-04-28T11:55:00-07:00,2025-04-28 18:55:00+00:00,2025-04-28T12:00:00-07:00,2025-04-28 19:00:00+00:00,-5626,-5265,-367
2025-04-28T12:00:00-07:00,2025-04-28 19:00:00+00:00,2025-04-28T12:05:00-07:00,2025-04-28 19:05:00+00:00,-5841,-5504,-378
2025-04-28T12:05:00-07:00,2025-04-28 19:05:00+00:00,2025-04-28T12:10:00-07:00,2025-04-28 19:10:00+00:00,-6297,-5866,-465
2025-04-28T12:10:00-07:00,2025-04-28 19:10:00+00:00,2025-04-28T12:15:00-07:00,2025-04-28 19:15:00+00:00,-6488,-6000,-484
2025-04-28T12:15:00-07:00,2025-04-28 19:15:00+00:00,2025-04-28T12:20:00-07:00,2025-04-28 19:20:00+00:00,-6696,-6249,-480
2025-04-28T12:20:00-07:00,2025-04-28 19:20:00+00:00,2025-04-28T12:25:00-07:00,2025-04-28 19:25:00+00:00,-6810,-6335,-468
2025-04-28T12:25:00-07:00,2025-04-28 19:25:00+00:00,2025-04-28T12:30:00-07:00,2025-04-28 19:30:00+00:00,-6696,-6207,-476
2025-04-28T12:30:00-07:00,2025-04-28 19:30:00+00:00,2025-04-28T12:35:00-07:00,2025-04-28 19:35:00+00:00,-6510,-6064,-430
2025-04-28T12:35:00-07:00,2025-04-28 19:35:00+00:00,2025-04-28T12:40:00-07:00,2025-04-28 19:40:00+00:00,-6326,-5851,-447
2025-04-28T12:40:00-07:00,2025-04-28 19:40:00+00:00,2025-04-28T12:45:00-07:00,2025-04-28 19:45:00+00:00,-5994,-5548,-428
2025-04-28T12:45:00-07:00,2025-04-28 19:45:00+00:00,2025-04-28T12:50:00-07:00,2025-04-28 19:50:00+00:00,-5996,-5559,-448
2025-04-28T12:50:00-07:00,2025-04-28 19:50:00+00:00,2025-04-28T12:55:00-07:00,2025-04-28 19:55:00+00:00,-6104,-5673,-427
2025-04-28T12:55:00-07:00,2025-04-28 19:55:00+00:00,2025-04-28T13:00:00-07:00,2025-04-28 20:00:00+00:00,-6127,-5709,-422
2025-04-28T13:00:00-07:00,2025-04-28 20:00:00+00:00,2025-04-28T13:05:00-07:00,2025-04-28 20:05:00+00:00,-6203,-5765,-460
2025-04-28T13:05:00-07:00,2025-04-28 20:05:00+00:00,2025-04-28T13:10:00-07:00,2025-04-28 20:10:00+00:00,-6351,-5758,-596
2025-04-28T13:10:00-07:00,2025-04-28 20:10:00+00:00,2025-04-28T13:15:00-07:00,2025-04-28 20:15:00+00:00,-6521,-5953,-583
2025-04-28T13:15:00-07:00,2025-04-28 20:15:00+00:00,2025-04-28T13:20:00-07:00,2025-04-28 20:20:00+00:00,-6587,-6058,-545
2025-04-28T13:20:00-07:00,2025-04-28 20:20:00+00:00,2025-04-28T13:25:00-07:00,2025-04-28 20:25:00+00:00,-6628,-6053,-560
2025-04-28T13:25:00-07:00,2025-04-28 20:25:00+00:00,2025-04-28T13:30:00-07:00,2025-04-28 20:30:00+00:00,-6529,-5972,-570
2025-04-28T13:30:00-07:00,2025-04-28 20:30:00+00:00,2025-04-28T13:35:00-07:00,2025-04-28 20:35:00+00:00,-6552,-5992,-546
2025-04-28T13:35:00-07:00,2025-04-28 20:35:00+00:00,2025-04-28T13:40:00-07:00,2025-04-28 20:40:00+00:00,-6557,-5991,-571
2025-04-28T13:40:00-07:00,2025-04-28 20:40:00+00:00,2025-04-28T13:45:00-07:00,2025-04-28 20:45:00+00:00,-6506,-5905,-587
2025-04-28T13:45:00-07:00,2025-04-28 20:45:00+00:00,2025-04-28T13:50:00-07:00,2025-04-28 20:50:00+00:00,-6308,-5824,-487
2025-04-28T13:50:00-07:00,2025-04-28 20:50:00+00:00,2025-04-28T13:55:00-07:00,2025-04-28 20:55:00+00:00,-6305,-5794,-484
2025-04-28T13:55:00-07:00,2025-04-28 20:55:00+00:00,2025-04-28T14:00:00-07:00,2025-04-28 21:00:00+00:00,-6072,-5560,-494
2025-04-28T14:00:00-07:00,2025-04-28 21:00:00+00:00,2025-04-28T14:05:00-07:00,2025-04-28 21:05:00+00:00,-5936,-5422,-547
2025-04-28T14:05:00-07:00,2025-04-28 21:05:00+00:00,2025-04-28T14:10:00-07:00,2025-04-28 21:10:00+00:00,-6236,-5587,-640
2025-04-28T14:10:00-07:00,2025-04-28 21:10:00+00:00,2025-04-28T14:15:00-07:00,2025-04-28 21:15:00+00:00,-6248,-5593,-664
2025-04-28T14:15:00-07:00,2025-04-28 21:15:00+00:00,2025-04-28T14:20:00-07:00,2025-04-28 21:20:00+00:00,-6096,-5351,-706
2025-04-28T14:20:00-07:00,2025-04-28 21:20:00+00:00,2025-04-28T14:25:00-07:00,2025-04-28 21:25:00+00:00,-5585,-4851,-679
2025-04-28T14:25:00-07:00,2025-04-28 21:25:00+00:00,2025-04-28T14:30:00-07:00,2025-04-28 21:30:00+00:00,-5164,-4455,-669
2025-04-28T14:30:00-07:00,2025-04-28 21:30:00+00:00,2025-04-28T14:35:00-07:00,2025-04-28 21:35:00+00:00,-4772,-4093,-644
2025-04-28T14:35:00-07:00,2025-04-28 21:35:00+00:00,2025-04-28T14:40:00-07:00,2025-04-28 21:40:00+00:00,-4614,-3954,-646
2025-04-28T14:40:00-07:00,2025-04-28 21:40:00+00:00,2025-04-28T14:45:00-07:00,2025-04-28 21:45:00+00:00,-4453,-3834,-605
2025-04-28T14:45:00-07:00,2025-04-28 21:45:00+00:00,2025-04-28T14:50:00-07:00,2025-04-28 21:50:00+00:00,-4265,-3683,-556
2025-04-28T14:50:00-07:00,2025-04-28 21:50:00+00:00,2025-04-28T14:55:00-07:00,2025-04-28 21:55:00+00:00,-4065,-3541,-519
2025-04-28T14:55:00-07:00,2025-04-28 21:55:00+00:00,2025-04-28T15:00:00-07:00,2025-04-28 22:00:00+00:00,-3982,-3501,-484
2025-04-28T15:00:00-07:00,2025-04-28 22:00:00+00:00,2025-04-28T15:05:00-07:00,2025-04-28 22:05:00+00:00,-4034,-3555,-476
2025-04-28T15:05:00-07:00,2025-04-28 22:05:00+00:00,2025-04-28T15:10:00-07:00,2025-04-28 22:10:00+00:00,-4265,-3888,-407
2025-04-28T15:10:00-07:00,2025-04-28 22:10:00+00:00,2025-04-28T15:15:00-07:00,2025-04-28 22:15:00+00:00,-4457,-4086,-398
2025-04-28T15:15:00-07:00,2025-04-28 22:15:00+00:00,2025-04-28T15:20:00-07:00,2025-04-28 22:20:00+00:00,-4651,-4261,-397
2025-04-28T15:20:00-07:00,2025-04-28 22:20:00+00:00,2025-04-28T15:25:00-07:00,2025-04-28 22:25:00+00:00,-4495,-4092,-379
2025-04-28T15:25:00-07:00,2025-04-28 22:25:00+00:00,2025-04-28T15:30:00-07:00,2025-04-28 22:30:00+00:00,-4217,-3849,-335
2025-04-28T15:30:00-07:00,2025-04-28 22:30:00+00:00,2025-04-28T15:35:00-07:00,2025-04-28 22:35:00+00:00,-3954,-3609,-322
2025-04-28T15:35:00-07:00,2025-04-28 22:35:00+00:00,2025-04-28T15:40:00-07:00,2025-04-28 22:40:00+00:00,-3603,-3191,-378
2025-04-28T15:40:00-07:00,2025-04-28 22:40:00+00:00,2025-04-28T15:45:00-07:00,2025-04-28 22:45:00+00:00,-3215,-2758,-415
2025-04-28T15:45:00-07:00,2025-04-28 22:45:00+00:00,2025-04-28T15:50:00-07:00,2025-04-28 22:50:00+00:00,-2802,-2352,-426
2025-04-28T15:50:00-07:00,2025-04-28 22:50:00+00:00,2025-04-28T15:55:00-07:00,2025-04-28 22:55:00+00:00,-2585,-2158,-408
2025-04-28T15:55:00-07:00,2025-04-28 22:55:00+00:00,2025-04-28T16:00:00-07:00,2025-04-28 23:00:00+00:00,-2389,-1929,-445
2025-04-28T16:00:00-07:00,2025-04-28 23:00:00+00:00,2025-04-28T16:05:00-07:00,2025-04-28 23:05:00+00:00,-2361,-1932,-452
2025-04-28T16:05:00-07:00,2025-04-28 23:05:00+00:00,2025-04-28T16:10:00-07:00,2025-04-28 23:10:00+00:00,-2953,-2710,-297
2025-04-28T16:10:00-07:00,2025-04-28 23:10:00+00:00,2025-04-28T16:15:00-07:00,2025-04-28 23:15:00+00:00,-3189,-2950,-264
2025-04-28T16:15:00-07:00,2025-04-28 23:15:00+00:00,2025-04-28T16:20:00-07:00,2025-04-28 23:20:00+00:00,-3413,-3111,-304
2025-04-28T16:20:00-07:00,2025-04-28 23:20:00+00:00,2025-04-28T16:25:00-07:00,2025-04-28 23:25:00+00:00,-3190,-2861,-291
2025-04-28T16:25:00-07:00,2025-04-28 23:25:00+00:00,2025-04-28T16:30:00-07:00,2025-04-28 23:30:00+00:00,-2633,-2310,-270
2025-04-28T16:30:00-07:00,2025-04-28 23:30:00+00:00,2025-04-28T16:35:00-07:00,2025-04-28 23:35:00+00:00,-2184,-1881,-286
2025-04-28T16:35:00-07:00,2025-04-28 23:35:00+00:00,2025-04-28T16:40:00-07:00,2025-04-28 23:40:00+00:00,-2149,-1834,-314
2025-04-28T16:40:00-07:00,2025-04-28 23:40:00+00:00,2025-04-28T16:45:00-07:00,2025-04-28 23:45:00+00:00,-2032,-1726,-304
2025-04-28T16:45:00-07:00,2025-04-28 23:45:00+00:00,2025-04-28T16:50:00-07:00,2025-04-28 23:50:00+00:00,-1914,-1585,-301
2025-04-28T16:50:00-07:00,2025-04-28 23:50:00+00:00,2025-04-28T16:55:00-07:00,2025-04-28 23:55:00+00:00,-1614,-1304,-288
2025-04-28T16:55:00-07:00,2025-04-28 23:55:00+00:00,2025-04-28T17:00:00-07:00,2025-04-29 00:00:00+00:00,-1405,-1117,-271
2025-04-28T17:00:00-07:00,2025-04-29 00:00:00+00:00,2025-04-28T17:05:00-07:00,2025-04-29 00:05:00+00:00,-1384,-1152,-246
2025-04-28T17:05:00-07:00,2025-04-29 00:05:00+00:00,2025-04-28T17:10:00-07:00,2025-04-29 00:10:00+00:00,-1533,-1315,-223
2025-04-28T17:10:00-07:00,2025-04-29 00:10:00+00:00,2025-04-28T17:15:00-07:00,2025-04-29 00:15:00+00:00,-1371,-1149,-203
2025-04-28T17:15:00-07:00,2025-04-29 00:15:00+00:00,2025-04-28T17:20:00-07:00,2025-04-29 00:20:00+00:00,-1281,-1096,-185
2025-04-28T17:20:00-07:00,2025-04-29 00:20:00+00:00,2025-04-28T17:25:00-07:00,2025-04-29 00:25:00+00:00,-1235,-1058,-170
2025-04-28T17:25:00-07:00,2025-04-29 00:25:00+00:00,2025-04-28T17:30:00-07:00,2025-04-29 00:30:00+00:00,-1014,-829,-154
2025-04-28T17:30:00-07:00,2025-04-29 00:30:00+00:00,2025-04-28T17:35:00-07:00,2025-04-29 00:35:00+00:00,-890,-758,-128
2025-04-28T17:35:00-07:00,2025-04-29 00:35:00+00:00,2025-04-28T17:40:00-07:00,2025-04-29 00:40:00+00:00,-835,-754,-74
2025-04-28T17:40:00-07:00,2025-04-29 00:40:00+00:00,2025-04-28T17:45:00-07:00,2025-04-29 00:45:00+00:00,-757,-745,-2
2025-04-28T17:45:00-07:00,2025-04-29 00:45:00+00:00,2025-04-28T17:50:00-07:00,2025-04-29 00:50:00+00:00,-324,-314,55
2025-04-28T17:50:00-07:00,2025-04-29 00:50:00+00:00,2025-04-28T17:55:00-07:00,2025-04-29 00:55:00+00:00,97,7,105
2025-04-28T17:55:00-07:00,2025-04-29 00:55:00+00:00,2025-04-28T18:00:00-07:00,2025-04-29 01:00:00+00:00,218,62,169
2025-04-28T18:00:00-07:00,2025-04-29 01:00:00+00:00,2025-04-28T18:05:00-07:00,2025-04-29 01:05:00+00:00,261,18,229
2025-04-28T18:05:00-07:00,2025-04-29 01:05:00+00:00,2025-04-28T18:10:00-07:00,2025-04-29 01:10:00+00:00,-72,-132,42
2025-04-28T18:10:00-07:00,2025-04-29 01:10:00+00:00,2025-04-28T18:15:00-07:00,2025-04-29 01:15:00+00:00,296,275,65
2025-04-28T18:15:00-07:00,2025-04-29 01:15:00+00:00,2025-04-28T18:20:00-07:00,2025-04-29 01:20:00+00:00,680,570,154
2025-04-28T18:20:00-07:00,2025-04-29 01:20:00+00:00,2025-04-28T18:25:00-07:00,2025-04-29 01:25:00+00:00,1160,992,219
2025-04-28T18:25:00-07:00,2025-04-29 01:25:00+00:00,2025-04-28T18:30:00-07:00,2025-04-29 01:30:00+00:00,1631,1414,273
2025-04-28T18:30:00-07:00,2025-04-29 01:30:00+00:00,2025-04-28T18:35:00-07:00,2025-04-29 01:35:00+00:00,2149,1858,323
2025-04-28T18:35:00-07:00,2025-04-29 01:35:00+00:00,2025-04-28T18:40:00-07:00,2025-04-29 01:40:00+00:00,2459,2114,384
2025-04-28T18:40:00-07:00,2025-04-29 01:40:00+00:00,2025-04-28T18:45:00-07:00,2025-04-29 01:45:00+00:00,2874,2434,491
